% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-200.0,39795
2,300,-174.0,57193
2,400,-163.2,73511
2,500,-138.3,87337
2,600,-120.0,99332
2,700,-142.7,113606
2,800,-130.8,126691
2,900,-132.5,139938
2,1000,-104.6,150393
2,1100,-106.7,161063
2,1200,-115.1,172573
2,1300,-119.0,184468
2,1400,-106.6,195130
2,1500,-103.9,205524
2,1600,-105.4,216064
2,1700,-105.7,226635
2,1800,-107.3,237367
2,1900,-115.8,248943
2,2000,-104.6,259403
2,2100,-103.4,269743
2,2200,-103.8,280119
2,2300,-102.5,290371
