% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-199.5,39749
2,300,-195.7,59316
2,400,-195.8,78897
2,500,-147.9,93688
2,600,-127.5,106440
2,700,-122.2,118659
2,800,-115.0,130164
2,900,-115.1,141671
2,1000,-146.0,156269
2,1100,-120.1,168275
2,1200,-103.7,178646
2,1300,-106.6,189309
2,1400,-105.3,199840
2,1500,-104.9,210331
2,1600,-105.4,220872
2,1700,-105.4,231416
2,1800,-108.1,242226
2,1900,-106.1,252832
2,2000,-102.8,263111
2,2100,-115.4,274647
2,2200,-104.0,285051
2,2300,-103.4,295391
