% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-199.4,39735
2,300,-199.3,59666
2,400,-163.1,75979
2,500,-144.1,90390
2,600,-160.0,106389
2,700,-195.4,125926
2,800,-150.7,140998
2,900,-110.6,152060
2,1000,-109.4,162996
2,1100,-102.3,173227
2,1200,-106.2,183844
2,1300,-103.9,194233
2,1400,-108.9,205121
2,1500,-112.0,216319
2,1600,-111.7,227489
2,1700,-140.7,241557
2,1800,-117.5,253304
2,1900,-104.7,263772
2,2000,-110.8,274853
2,2100,-107.6,285609
2,2200,-107.2,296329
