% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-199.7,39769
2,300,-195.3,59299
2,400,-180.0,77301
2,500,-137.1,91011
2,600,-152.6,106272
2,700,-178.8,124155
2,800,-142.8,138434
2,900,-143.8,152810
2,1000,-113.2,164129
2,1100,-108.4,174972
2,1200,-111.2,186097
2,1300,-112.5,197349
2,1400,-120.7,209418
2,1500,-106.1,220031
2,1600,-103.0,230327
2,1700,-105.0,240822
2,1800,-112.5,252071
2,1900,-103.9,262457
2,2000,-103.4,272799
2,2100,-104.9,283289
2,2200,-102.4,293531
