% time spent exploring,episodes,mean 100 episode reward,steps
91,100,25.7,2543
83,200,26.2,5159
74,300,25.2,7674
67,400,21.5,9828
60,500,24.1,12242
48,600,35.9,15830
33,700,44.1,20238
29,800,14.5,21689
9,900,61.1,27800
2,1000,37.5,31550
2,1100,116.6,43209
2,1200,71.2,50332
2,1300,148.5,65178
2,1400,144.4,79621
2,1500,197.9,99415
2,1600,193.9,118808
2,1700,137.1,132517
2,1800,134.0,145913
2,1900,137.4,159654
2,2000,150.1,174664
2,2100,90.5,183716
2,2200,89.5,192665
2,2300,118.9,204556
2,2400,133.0,217861
2,2500,160.1,233869
2,2600,151.5,249018
2,2700,130.6,262080
2,2800,87.9,270867
2,2900,100.5,280919
2,3000,73.0,288221
2,3100,54.4,293656
