% time spent exploring,episodes,mean 100 episode reward,steps
93,100,19.6,1940
85,200,26.0,4543
76,300,25.7,7109
69,400,22.3,9335
58,500,33.9,12726
50,600,23.4,15064
38,700,37.6,18824
26,800,37.3,22555
5,900,64.2,28977
2,1000,134.1,42391
2,1100,84.3,50818
2,1200,150.3,65849
2,1300,105.4,76384
2,1400,140.6,90440
2,1500,86.1,99046
2,1600,143.0,113351
2,1700,14.4,114790
2,1800,11.8,115968
2,1900,123.6,128333
2,2000,172.6,145592
2,2100,144.2,160014
2,2200,178.4,177856
2,2300,26.3,180487
2,2400,139.4,194429
2,2500,157.6,210189
2,2600,142.6,224449
2,2700,130.6,237508
2,2800,170.4,254546
2,2900,167.8,271330
2,3000,88.8,280214
2,3100,141.0,294313
