% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-198.8,39678
2,300,-197.8,59453
2,400,-197.3,79184
2,500,-199.0,99085
2,600,-197.9,118878
2,700,-195.8,138460
2,800,-197.8,158244
2,900,-198.8,178121
2,1000,-197.5,197870
2,1100,-198.2,217688
2,1200,-195.6,237253
2,1300,-198.1,257063
2,1400,-198.5,276917
2,1500,-198.8,296796
