# {"t_start": 1598842456.7579, "env_id": "CartPole-v0"} 
r,l,t
15.0,15,17.050093
22.0,22,17.090912
19.0,19,17.126204
15.0,15,17.160205
18.0,18,17.202412
30.0,30,17.274944
20.0,20,17.325735
21.0,21,17.381309
9.0,9,17.399016
17.0,17,17.429843
27.0,27,17.480151
10.0,10,17.502732
22.0,22,17.556177
13.0,13,17.58624
14.0,14,17.61867
19.0,19,17.664924
14.0,14,17.703773
51.0,51,17.834208
35.0,35,17.93584
9.0,9,17.95892
40.0,40,18.040834
38.0,38,18.128569
17.0,17,18.166981
17.0,17,18.205968
18.0,18,18.248807
18.0,18,18.288501
33.0,33,18.357477
19.0,19,18.39918
11.0,11,18.426631
13.0,13,18.457372
14.0,14,18.484538
47.0,47,18.587611
22.0,22,18.637944
11.0,11,18.66209
39.0,39,18.757854
18.0,18,18.796494
20.0,20,18.835741
28.0,28,18.906905
14.0,14,18.941084
11.0,11,18.968101
11.0,11,18.999186
21.0,21,19.061365
15.0,15,19.098368
89.0,89,19.336883
24.0,24,20.700452
36.0,36,24.413713
14.0,14,25.739773
30.0,30,28.783688
26.0,26,31.394057
25.0,25,33.989719
48.0,48,38.619821
12.0,12,39.819725
30.0,30,42.388188
16.0,16,43.986393
31.0,31,46.678731
70.0,70,52.923499
13.0,13,54.294009
10.0,10,55.322057
14.0,14,56.708136
17.0,17,58.426578
14.0,14,59.66192
21.0,21,61.398812
18.0,18,63.047945
22.0,22,65.225928
12.0,12,66.533294
11.0,11,67.766886
17.0,17,69.588871
11.0,11,70.695944
18.0,18,72.558376
10.0,10,73.522853
16.0,16,74.969941
17.0,17,76.677431
27.0,27,79.449433
29.0,29,81.846029
37.0,37,85.297068
14.0,14,86.578586
19.0,19,88.584851
9.0,9,89.447806
41.0,41,93.437158
17.0,17,95.109896
21.0,21,97.04123
57.0,57,102.497818
17.0,17,103.972348
17.0,17,105.3705
12.0,12,106.328039
21.0,21,107.994424
50.0,50,112.244189
18.0,18,113.883114
25.0,25,116.015961
13.0,13,117.113896
23.0,23,119.188896
35.0,35,122.013612
21.0,21,123.71559
13.0,13,124.602292
24.0,24,126.528874
14.0,14,127.717829
11.0,11,128.871891
13.0,13,130.006018
20.0,20,131.475285
