% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-199.5,39752
2,300,-198.6,59610
2,400,-164.5,76056
2,500,-138.2,89872
2,600,-120.1,101885
2,700,-120.5,113937
2,800,-116.0,125542
2,900,-107.5,136293
2,1000,-119.5,148243
2,1100,-113.3,159574
2,1200,-105.4,170117
2,1300,-103.1,180428
2,1400,-101.8,190613
2,1500,-101.8,200793
2,1600,-105.1,211305
2,1700,-102.7,221576
2,1800,-107.8,232357
2,1900,-103.3,242689
2,2000,-105.0,253190
2,2100,-102.1,263399
2,2200,-102.0,273601
2,2300,-100.6,283659
2,2400,-102.2,293881
