# {"t_start": 1594115997.4820511, "env_id": "CartPole-v0"} 
r,l,t
16.0,16,6.756001
20.0,20,6.772363
38.0,38,6.80308
26.0,26,6.82364
14.0,14,6.835112
22.0,22,6.853452
20.0,20,6.870742
10.0,10,6.879229
18.0,18,6.894363
14.0,14,6.905175
16.0,16,6.91931
18.0,18,6.934987
15.0,15,6.947035
14.0,14,6.958106
16.0,16,6.971566
13.0,13,6.982151
11.0,11,6.991447
15.0,15,7.003247
25.0,25,7.023294
11.0,11,7.033264
13.0,13,7.04372
13.0,13,7.057575
30.0,30,7.082927
15.0,15,7.094597
24.0,24,7.113499
32.0,32,7.138737
35.0,35,7.167551
15.0,15,7.180244
13.0,13,7.191523
17.0,17,7.204684
26.0,26,7.227938
22.0,22,7.245278
18.0,18,7.258528
29.0,29,7.280415
27.0,27,7.300889
36.0,36,7.329647
37.0,37,7.359662
16.0,16,7.373944
13.0,13,7.385401
20.0,20,7.401647
18.0,18,7.416348
14.0,14,7.428018
19.0,19,7.443434
16.0,16,7.45757
50.0,50,7.498354
11.0,11,7.510242
12.0,12,7.519638
30.0,30,7.544826
24.0,24,7.566522
12.0,12,7.915125
10.0,10,8.103267
49.0,49,9.070822
16.0,16,9.386303
31.0,31,9.983051
14.0,14,10.2386
38.0,38,10.973268
18.0,18,11.312682
11.0,11,11.528297
41.0,41,12.300473
17.0,17,12.647411
24.0,24,13.114917
15.0,15,13.411943
11.0,11,13.623396
19.0,19,13.985937
33.0,33,14.616649
34.0,34,15.260907
53.0,53,16.279957
14.0,14,16.539546
22.0,22,16.950886
13.0,13,17.204558
17.0,17,17.546088
26.0,26,18.043481
11.0,11,18.253763
25.0,25,18.734396
25.0,25,19.201053
24.0,24,19.646641
17.0,17,19.960285
12.0,12,20.186362
23.0,23,20.618241
15.0,15,20.904966
16.0,16,21.211762
19.0,19,21.576684
10.0,10,21.762625
21.0,21,22.158716
20.0,20,22.533371
55.0,55,23.590353
23.0,23,24.040905
15.0,15,24.334398
22.0,22,24.767539
22.0,22,25.194782
15.0,15,25.476811
51.0,51,26.474349
8.0,8,26.626585
14.0,14,26.893857
17.0,17,27.222565
22.0,22,27.643539
9.0,9,27.816442
15.0,15,28.096972
12.0,12,28.320266
32.0,32,28.920263
16.0,16,29.231744
20.0,20,29.613327
13.0,13,29.859868
31.0,31,30.450674
30.0,30,31.019439
