% time spent exploring,episodes,mean 100 episode reward,steps
92,100,23.9,2369
83,200,28.3,5200
73,300,29.0,8098
64,400,26.3,10728
57,500,23.7,13100
44,600,40.0,17098
30,700,42.3,21327
11,800,57.5,27077
2,900,80.0,35076
2,1000,161.0,51172
2,1100,145.2,65690
2,1200,171.4,82833
2,1300,190.1,101840
2,1400,192.7,121112
2,1500,189.8,140089
2,1600,189.3,159018
2,1700,176.7,176692
2,1800,151.9,191882
2,1900,200.0,211882
2,2000,167.4,228619
2,2100,178.6,246476
2,2200,148.8,261352
2,2300,184.8,279834
2,2400,181.0,297936
