% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-200.0,39799
2,300,-195.6,59364
2,400,-177.7,77133
2,500,-164.1,93540
2,600,-132.7,106808
2,700,-171.5,123955
2,800,-137.2,137676
2,900,-151.3,152808
2,1000,-128.5,165657
2,1100,-111.3,176783
2,1200,-106.3,187413
2,1300,-106.2,198032
2,1400,-103.9,208418
2,1500,-101.3,218546
2,1600,-105.9,229134
2,1700,-115.9,240725
2,1800,-112.4,251964
2,1900,-104.6,262420
2,2000,-103.5,272768
2,2100,-105.2,283288
2,2200,-106.4,293929
