% time spent exploring,episodes,mean 100 episode reward,steps
92,100,22.0,2176
84,200,25.8,4756
74,300,30.3,7788
67,400,22.2,10012
57,500,30.6,13074
47,600,28.8,15956
33,700,43.7,20329
20,800,39.8,24308
7,900,39.8,28287
2,1000,89.7,37259
2,1100,54.8,42737
2,1200,66.1,49349
2,1300,99.4,59293
2,1400,57.1,65006
2,1500,68.7,71877
2,1600,100.4,81922
2,1700,81.7,90090
2,1800,57.8,95873
2,1900,84.9,104362
2,2000,86.8,113045
2,2100,18.7,114911
2,2200,95.2,124436
2,2300,65.0,130941
2,2400,23.0,133236
2,2500,58.9,139126
2,2600,56.1,144734
2,2700,33.5,148084
2,2800,89.6,157044
2,2900,89.4,165980
2,3000,132.4,179215
2,3100,77.1,186926
2,3200,79.9,194919
2,3300,83.5,203270
2,3400,85.7,211837
2,3500,82.6,220101
2,3600,75.2,227619
2,3700,90.3,236650
2,3800,55.7,242221
2,3900,138.8,256103
2,4000,167.0,272799
2,4100,136.8,286481
2,4200,127.4,299222
