% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-197.5,39551
2,300,-177.8,57326
2,400,-159.3,73253
2,500,-132.2,86475
2,600,-114.7,97949
2,700,-119.9,109939
2,800,-123.6,122300
2,900,-120.7,134373
2,1000,-111.5,145527
2,1100,-105.2,156052
2,1200,-103.7,166424
2,1300,-105.6,176980
2,1400,-103.1,187293
2,1500,-105.0,197794
2,1600,-103.8,208170
2,1700,-106.0,218768
2,1800,-106.1,229378
2,1900,-101.8,239557
2,2000,-104.0,249955
2,2100,-106.0,260555
2,2200,-106.7,271229
2,2300,-104.8,281714
2,2400,-103.7,292083
