% time spent exploring,episodes,mean 100 episode reward,steps
92,100,22.5,2227
83,200,28.4,5071
75,300,24.3,7498
65,400,30.4,10543
56,500,26.6,13206
51,600,17.8,14988
43,700,23.6,17349
23,800,59.2,23271
2,900,69.4,30214
2,1000,94.6,39675
2,1100,100.4,49717
2,1200,125.5,62265
2,1300,106.0,72870
2,1400,94.3,82299
2,1500,103.6,92664
2,1600,129.8,105641
2,1700,114.2,117066
2,1800,136.1,130680
2,1900,61.3,136814
2,2000,116.1,148420
2,2100,108.7,159288
2,2200,72.1,166500
2,2300,55.6,172056
2,2400,98.4,181893
2,2500,86.3,190526
2,2600,44.0,194924
2,2700,86.3,203550
2,2800,120.2,215571
2,2900,107.0,226267
2,3000,97.0,235968
2,3100,131.7,249138
2,3200,152.8,264413
2,3300,66.4,271058
2,3400,67.3,277790
2,3500,115.6,289348
2,3600,79.8,297333
