% time spent exploring,episodes,mean 100 episode reward,steps
92,100,22.9,2262
84,200,24.8,4746
75,300,28.0,7541
63,400,36.4,11183
48,500,45.7,15751
33,600,45.6,20314
5,700,85.2,28836
2,800,38.3,32666
2,900,95.3,42200
2,1000,49.4,47136
2,1100,37.7,50909
2,1200,87.9,59703
2,1300,105.2,70227
2,1400,75.5,77777
2,1500,102.7,88044
2,1600,121.4,100180
2,1700,98.7,110049
2,1800,56.0,115653
2,1900,48.1,120464
2,2000,49.8,125443
2,2100,93.6,134808
2,2200,108.2,145633
2,2300,118.9,157519
2,2400,118.9,169411
2,2500,64.6,175868
2,2600,15.1,177376
2,2700,24.4,179812
2,2800,53.4,185154
2,2900,19.4,187097
2,3000,24.1,189505
2,3100,79.7,197475
2,3200,69.3,204403
2,3300,52.1,209616
2,3400,66.7,216286
2,3500,33.7,219652
2,3600,24.8,222134
2,3700,29.9,225120
2,3800,21.8,227298
2,3900,44.0,231700
2,4000,52.2,236920
2,4100,48.3,241754
2,4200,30.7,244827
2,4300,90.3,253857
2,4400,40.0,257856
2,4500,80.8,265939
2,4600,80.7,274007
2,4700,44.8,278489
2,4800,44.5,282937
2,4900,51.3,288064
2,5000,34.1,291476
2,5100,51.0,296579
