% time spent exploring,episodes,mean 100 episode reward,steps
92,100,22.5,2228
83,200,28.6,5087
74,300,28.5,7941
62,400,35.2,11463
46,500,48.0,16258
32,600,45.1,20770
25,700,19.4,22714
17,800,24.0,25115
2,900,45.9,29701
2,1000,11.4,30836
2,1100,34.6,34300
2,1200,96.5,43953
2,1300,55.1,49466
2,1400,72.3,56697
2,1500,61.4,62833
2,1600,44.0,67231
2,1700,73.7,74601
2,1800,90.0,83597
2,1900,75.2,91115
2,2000,90.0,100111
2,2100,75.9,107700
2,2200,77.8,115479
2,2300,68.8,122361
2,2400,60.8,128436
2,2500,88.3,137263
2,2600,40.9,141349
2,2700,25.4,143893
2,2800,25.0,146396
2,2900,44.8,150877
2,3000,22.1,153089
2,3100,24.5,155540
2,3200,24.9,158028
2,3300,47.5,162775
2,3400,97.3,172504
2,3500,79.0,180399
2,3600,54.0,185796
2,3700,43.9,190185
2,3800,58.2,196009
2,3900,82.9,204298
2,4000,85.1,212811
2,4100,63.4,219147
2,4200,20.1,221156
2,4300,17.0,222857
2,4400,27.7,225630
2,4500,46.6,230294
2,4600,26.2,232916
2,4700,30.1,235923
2,4800,30.6,238984
2,4900,31.2,242109
2,5000,23.9,244496
2,5100,57.6,250253
2,5200,69.8,257228
2,5300,24.6,259688
2,5400,100.5,269740
2,5500,71.0,276841
2,5600,42.9,281129
2,5700,37.2,284848
2,5800,60.8,290930
2,5900,73.2,298253
