% time spent exploring,episodes,mean 100 episode reward,steps
92,100,22.5,2225
84,200,25.0,4725
75,300,28.2,7546
67,400,23.6,9911
58,500,29.3,12844
41,600,50.4,17881
27,700,41.8,22062
15,800,39.0,25959
2,900,76.6,33618
2,1000,96.8,43295
2,1100,129.3,56225
2,1200,137.1,69935
2,1300,107.2,80652
2,1400,137.6,94407
2,1500,83.1,102715
2,1600,189.3,121646
2,1700,187.7,140414
2,1800,192.0,159617
2,1900,168.6,176473
2,2000,174.5,193923
2,2100,180.4,211960
2,2200,187.3,230686
2,2300,190.3,249712
2,2400,186.3,268340
2,2500,120.1,280348
2,2600,35.8,283929
2,2700,26.1,286540
2,2800,54.4,291983
