% time spent exploring,episodes,mean 100 episode reward,steps
92,100,21.8,2160
83,200,30.0,5165
73,300,28.7,8035
60,400,41.8,12216
43,500,49.6,17179
34,600,28.5,20025
8,700,78.4,27863
2,800,44.2,32282
2,900,45.0,36784
2,1000,66.0,43382
2,1100,38.7,47249
2,1200,84.5,55699
2,1300,72.4,62934
2,1400,57.7,68701
2,1500,125.2,81219
2,1600,55.3,86748
2,1700,119.5,98699
2,1800,76.6,106362
2,1900,68.0,113157
2,2000,67.7,119924
2,2100,47.0,124626
2,2200,62.9,130914
2,2300,63.6,137273
2,2400,110.1,148285
2,2500,90.6,157348
2,2600,68.4,164192
2,2700,14.4,165628
2,2800,15.4,167165
2,2900,16.2,168784
2,3000,41.9,172975
2,3100,86.6,181640
2,3200,89.3,190567
2,3300,117.0,202268
2,3400,78.1,210079
2,3500,80.5,218132
2,3600,61.2,224247
2,3700,28.4,227083
2,3800,78.8,234959
2,3900,99.4,244895
2,4000,111.8,256070
2,4100,47.8,260846
2,4200,90.3,269878
2,4300,72.6,277135
2,4400,89.2,286054
