% time spent exploring,episodes,mean 100 episode reward,steps
94,100,22.0,2177
89,200,22.9,4463
82,300,27.1,7177
77,400,22.1,9385
72,500,20.1,11392
66,600,24.1,13799
60,700,24.5,16249
52,800,32.3,19478
47,900,21.2,21593
35,1000,46.8,26277
27,1100,32.9,29567
15,1200,47.6,34331
6,1300,36.3,37964
2,1400,19.3,39894
2,1500,57.6,45654
2,1600,72.3,52884
2,1700,85.9,61478
2,1800,119.3,73412
2,1900,113.2,84727
2,2000,133.0,98028
2,2100,124.7,110498
2,2200,162.5,126752
2,2300,143.2,141075
2,2400,113.9,152467
2,2500,76.0,160072
2,2600,10.1,161085
2,2700,13.0,162380
2,2800,45.6,166936
2,2900,14.3,168363
2,3000,34.1,171775
2,3100,37.4,175513
2,3200,82.4,183757
2,3300,68.5,190603
2,3400,89.0,199502
2,3500,97.0,209200
2,3600,99.6,219155
2,3700,36.4,222798
2,3800,26.3,225427
2,3900,58.9,231313
2,4000,92.1,240527
2,4100,94.2,249946
2,4200,48.7,254813
2,4300,55.1,260325
2,4400,78.4,268166
2,4500,75.8,275750
2,4600,56.2,281370
2,4700,58.1,287179
2,4800,26.2,289795
2,4900,68.2,296611
2,5000,81.9,304802
2,5100,109.4,315746
2,5200,74.4,323186
2,5300,127.7,335952
2,5400,75.9,343541
2,5500,54.3,348971
2,5600,80.4,357008
2,5700,76.0,364606
2,5800,78.5,372460
2,5900,80.5,380508
2,6000,108.1,391322
2,6100,63.0,397622
