% time spent exploring,episodes,mean 100 episode reward,steps
92,100,23.8,2355
83,200,27.9,5146
74,300,25.3,7676
66,400,25.5,10226
58,500,25.4,12767
51,600,21.9,14956
44,700,20.1,16963
31,800,40.6,21019
11,900,60.6,27075
2,1000,63.7,33441
2,1100,79.4,41384
2,1200,59.4,47321
2,1300,100.2,57341
2,1400,84.7,65807
2,1500,92.3,75034
2,1600,60.5,81087
2,1700,93.3,90414
2,1800,103.6,100779
2,1900,57.0,106480
2,2000,101.2,116598
2,2100,95.3,126128
2,2200,78.0,133932
2,2300,95.1,143441
2,2400,121.0,155536
2,2500,89.6,164501
2,2600,82.7,172767
2,2700,64.8,179251
2,2800,85.6,187810
2,2900,107.5,198562
2,3000,76.6,206220
2,3100,21.9,208407
2,3200,20.2,210432
2,3300,41.8,214614
2,3400,64.6,221074
2,3500,125.7,233644
2,3600,129.8,246629
2,3700,168.3,263461
2,3800,123.0,275760
2,3900,90.6,284816
2,4000,60.2,290838
