% time spent exploring,episodes,mean 100 episode reward,steps
94,100,21.5,2126
89,200,22.4,4371
83,300,25.3,6897
78,400,20.8,8975
72,500,23.7,11345
65,600,25.3,13879
60,700,21.1,15992
51,800,40.1,19998
42,900,34.8,23480
35,1000,30.0,26481
25,1100,41.0,30578
13,1200,48.2,35400
2,1300,127.7,48169
2,1400,109.3,59101
2,1500,114.4,70537
2,1600,108.8,81416
2,1700,94.3,90849
2,1800,62.8,97131
2,1900,85.0,105636
2,2000,102.4,115881
2,2100,139.9,129867
2,2200,101.1,139980
2,2300,131.2,153098
2,2400,136.4,166738
2,2500,98.9,176632
2,2600,123.2,188947
2,2700,112.2,200171
2,2800,139.1,214081
2,2900,161.6,230238
2,3000,37.2,233957
2,3100,160.1,249968
2,3200,136.0,263573
2,3300,122.8,275855
2,3400,91.1,284962
2,3500,80.6,293024
2,3600,132.5,306274
2,3700,134.8,319757
2,3800,113.0,331054
2,3900,151.4,346190
2,4000,57.6,351949
2,4100,66.8,358633
2,4200,114.2,370050
2,4300,85.4,378590
2,4400,25.3,381118
2,4500,70.9,388206
2,4600,20.4,390244
2,4700,12.6,391501
2,4800,48.2,396320
