% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-196.8,39480
2,300,-166.5,56126
2,400,-166.2,72743
2,500,-135.3,86277
2,600,-139.4,100221
2,700,-155.4,115757
2,800,-133.6,129121
2,900,-106.6,139779
2,1000,-104.6,150242
2,1100,-107.1,160953
2,1200,-113.0,172249
2,1300,-110.4,183294
2,1400,-104.7,193763
2,1500,-103.9,204155
2,1600,-104.5,214605
2,1700,-103.8,224984
2,1800,-103.8,235361
2,1900,-101.9,245554
2,2000,-105.4,256090
2,2100,-102.2,266312
2,2200,-103.4,276651
2,2300,-103.2,286970
2,2400,-103.4,297309
