% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-198.0,39594
2,300,-198.9,59487
2,400,-200.0,79484
2,500,-197.7,99255
2,600,-197.4,118995
2,700,-196.6,138652
2,800,-199.7,158618
2,900,-198.0,178416
2,1000,-199.6,198372
2,1100,-198.4,218215
2,1200,-197.8,237990
2,1300,-197.7,257757
2,1400,-200.0,277757
2,1500,-199.9,297746
