% time spent exploring,episodes,mean 100 episode reward,steps
94,100,22.8,2256
88,200,23.3,4584
82,300,23.7,6952
77,400,23.8,9329
71,500,21.9,11519
66,600,21.0,13623
60,700,27.0,16325
49,800,43.8,20702
36,900,50.6,25762
26,1000,43.3,30095
7,1100,77.1,37801
2,1200,154.6,53263
2,1300,151.1,68375
2,1400,115.3,79907
2,1500,158.8,95789
2,1600,105.8,106365
2,1700,115.8,117944
2,1800,179.2,135865
2,1900,171.2,152980
2,2000,73.0,160281
2,2100,199.4,180226
2,2200,198.7,200097
2,2300,142.2,214320
2,2400,104.4,224765
2,2500,181.0,242868
2,2600,103.0,253166
2,2700,173.8,270551
2,2800,91.2,279672
2,2900,181.3,297801
2,3000,123.0,310106
2,3100,71.2,317231
2,3200,178.6,335089
2,3300,119.9,347077
2,3400,113.5,358428
2,3500,134.8,371906
2,3600,134.9,385400
2,3700,65.7,391967
