% time spent exploring,episodes,mean 100 episode reward,steps
94,100,21.5,2126
88,200,24.3,4558
81,300,30.6,7621
75,400,23.0,9918
70,500,22.6,12175
59,600,42.2,16391
50,700,36.4,20029
37,800,55.7,25596
30,900,26.2,28218
15,1000,64.3,34651
2,1100,92.7,43918
2,1200,97.4,53656
2,1300,75.9,61249
2,1400,98.3,71078
2,1500,110.1,82092
2,1600,80.8,90173
2,1700,126.9,102867
2,1800,134.1,116277
2,1900,118.3,128106
2,2000,91.6,137271
2,2100,120.3,149302
2,2200,131.6,162463
2,2300,118.7,174331
2,2400,100.7,184404
2,2500,113.4,195740
2,2600,148.2,210558
2,2700,172.9,227850
2,2800,153.6,243212
2,2900,92.9,252501
2,3000,30.3,255529
2,3100,95.7,265099
2,3200,57.6,270859
2,3300,49.9,275847
2,3400,37.9,279633
2,3500,61.0,285738
2,3600,101.3,295865
2,3700,109.5,306818
2,3800,126.0,319420
2,3900,123.9,331811
2,4000,131.6,344968
2,4100,162.5,361214
2,4200,122.5,373468
2,4300,106.2,384088
2,4400,87.9,392881
