% time spent exploring,episodes,mean 100 episode reward,steps
92,100,21.7,2150
83,200,27.5,4904
72,300,35.6,8466
54,400,54.3,13894
39,500,45.5,18445
2,600,167.2,35168
2,700,149.9,50157
2,800,62.4,56402
2,900,171.0,73507
2,1000,152.4,88746
2,1100,122.4,100981
2,1200,125.0,113484
2,1300,133.0,126783
2,1400,90.2,135802
2,1500,92.2,145025
2,1600,111.9,156218
2,1700,140.6,170280
2,1800,108.0,181081
2,1900,190.6,200138
2,2000,194.8,219616
2,2100,162.6,235873
2,2200,71.2,242989
2,2300,38.5,246835
2,2400,31.2,249958
2,2500,22.2,252179
2,2600,37.8,255963
2,2700,140.9,270052
2,2800,63.0,276353
2,2900,12.1,277562
2,3000,12.4,278807
2,3100,57.2,284526
