% time spent exploring,episodes,mean 100 episode reward,steps
93,100,20.9,2064
85,200,23.3,4392
74,300,35.2,7911
62,400,36.0,11508
55,500,21.8,13691
41,600,40.9,17785
12,700,88.6,26640
2,800,105.6,37196
2,900,111.8,48377
2,1000,165.7,64949
2,1100,153.8,80326
2,1200,180.6,98390
2,1300,164.9,114877
2,1400,184.3,133304
2,1500,172.3,150531
2,1600,171.6,167690
2,1700,194.8,187167
2,1800,124.2,199591
2,1900,149.0,214486
2,2000,157.4,230221
2,2100,177.4,247960
2,2200,137.7,261730
2,2300,150.0,276730
2,2400,141.1,290843
