% time spent exploring,episodes,mean 100 episode reward,steps
94,100,24.4,2417
87,200,28.2,5236
80,300,28.2,8053
72,400,30.6,11111
65,500,30.4,14147
59,600,22.1,16361
50,700,36.4,20004
38,800,51.0,25102
28,900,42.0,29306
9,1000,75.3,36836
2,1100,115.3,48364
2,1200,142.7,62637
2,1300,71.9,69829
2,1400,145.0,84326
2,1500,133.7,97700
2,1600,69.5,104647
2,1700,169.6,121602
2,1800,151.7,136772
2,1900,156.9,152465
2,2000,41.3,156599
2,2100,133.6,169959
2,2200,9.8,170938
2,2300,37.6,174699
2,2400,102.3,184929
2,2500,96.6,194586
2,2600,134.6,208041
2,2700,89.7,217011
2,2800,87.0,225709
2,2900,46.2,230328
2,3000,107.3,241060
2,3100,124.8,253545
2,3200,130.2,266564
2,3300,97.3,276294
2,3400,133.0,289590
2,3500,147.0,304287
2,3600,39.6,308249
2,3700,41.5,312395
2,3800,150.0,327396
2,3900,189.0,346300
2,4000,160.2,362325
2,4100,101.5,372474
2,4200,148.5,387322
