% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-199.6,39757
2,300,-192.8,59041
2,400,-162.6,75305
2,500,-137.3,89037
2,600,-131.7,102209
2,700,-115.8,113789
2,800,-114.5,125235
2,900,-107.9,136021
2,1000,-118.5,147867
2,1100,-130.6,160922
2,1200,-126.5,173569
2,1300,-108.2,184393
2,1400,-108.2,195214
2,1500,-104.6,205676
2,1600,-104.0,216078
2,1700,-101.3,226205
2,1800,-111.0,237309
2,1900,-118.5,249163
2,2000,-102.8,259445
2,2100,-102.4,269688
2,2200,-99.9,279674
2,2300,-103.5,290025
