# {"t_start": 1593733691.781625, "env_id": "CartPole-v0"} 
r,l,t
10.0,10,12.820945
13.0,13,12.855058
16.0,16,12.89566
16.0,16,12.929374
17.0,17,12.974507
18.0,18,12.997849
11.0,11,13.012177
36.0,36,13.07075
26.0,26,13.123861
11.0,11,13.155632
42.0,42,13.273698
15.0,15,13.321506
16.0,16,13.363307
9.0,9,13.387123
10.0,10,13.412957
13.0,13,13.445628
8.0,8,13.461609
11.0,11,13.488585
11.0,11,13.511573
17.0,17,13.553368
24.0,24,13.610813
20.0,20,13.654281
14.0,14,13.687381
24.0,24,13.744402
25.0,25,13.798577
16.0,16,13.841064
31.0,31,13.917321
20.0,20,13.962467
15.0,15,14.001545
30.0,30,14.0678
39.0,39,14.157348
15.0,15,14.192459
26.0,26,14.252413
46.0,46,14.36875
12.0,12,14.407246
22.0,22,14.458166
25.0,25,14.512099
14.0,14,14.547047
11.0,11,14.56544
13.0,13,14.582155
50.0,50,14.675413
15.0,15,14.707936
18.0,18,14.749094
14.0,14,14.777042
18.0,18,14.819758
27.0,27,14.883832
30.0,30,14.949625
28.0,28,15.017947
12.0,12,15.046356
14.0,14,15.076756
10.0,10,15.736531
43.0,43,16.041166
9.0,9,16.093727
19.0,19,16.212261
22.0,22,16.446279
29.0,29,16.711998
26.0,26,16.940214
26.0,26,17.159016
9.0,9,17.236099
12.0,12,17.339789
29.0,29,17.595593
15.0,15,17.730996
11.0,11,17.829983
51.0,51,18.393855
15.0,15,18.535215
16.0,16,18.64264
17.0,17,18.766416
40.0,40,19.056778
23.0,23,19.249241
14.0,14,19.388777
20.0,20,19.605814
12.0,12,19.739535
31.0,31,20.017286
10.0,10,20.105731
20.0,20,20.253152
16.0,16,20.366256
22.0,22,20.522611
26.0,26,20.714685
12.0,12,20.815124
76.0,76,21.515874
33.0,33,21.848629
15.0,15,21.999444
44.0,44,22.307596
23.0,23,22.467068
39.0,39,22.731334
18.0,18,22.888745
9.0,9,22.964753
16.0,16,23.104138
18.0,18,23.214853
41.0,41,23.509241
18.0,18,23.62383
27.0,27,23.816131
26.0,26,23.942739
11.0,11,24.013673
13.0,13,24.096565
35.0,35,24.367422
34.0,34,24.680477
18.0,18,24.858561
18.0,18,25.030935
23.0,23,25.229456
14.0,14,25.357405
16.0,16,25.492583
34.0,34,25.820379
15.0,15,25.952281
26.0,26,26.17223
26.0,26,26.403436
20.0,20,26.577672
