% time spent exploring,episodes,mean 100 episode reward,steps
93,100,21.1,2087
84,200,25.7,4661
74,300,31.2,7783
63,400,34.4,11223
52,500,31.9,14416
43,600,27.6,17181
33,700,31.1,20291
16,800,51.8,25468
2,900,46.3,30094
2,1000,37.8,33876
2,1100,90.4,42911
2,1200,49.4,47846
2,1300,35.6,51403
2,1400,88.0,60201
2,1500,41.7,64370
2,1600,56.0,69973
2,1700,72.6,77228
2,1800,104.8,87710
2,1900,142.2,101935
2,2000,120.8,114017
2,2100,70.4,121053
2,2200,68.3,127884
2,2300,69.4,134829
2,2400,82.6,143090
2,2500,98.9,152978
2,2600,85.0,161479
2,2700,96.0,171078
2,2800,75.6,178634
2,2900,38.8,182511
2,3000,87.9,191304
2,3100,65.0,197804
2,3200,66.1,204413
2,3300,88.4,213258
2,3400,104.9,223746
2,3500,93.9,233133
2,3600,56.5,238784
2,3700,82.8,247059
2,3800,115.9,258653
2,3900,117.2,270377
2,4000,83.8,278759
2,4100,59.5,284709
2,4200,93.7,294079
