% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-199.6,39760
2,300,-191.8,58941
2,400,-151.6,74096
2,500,-154.1,89506
2,600,-125.2,102028
2,700,-115.4,113569
2,800,-128.5,126416
2,900,-132.3,139643
2,1000,-118.4,151479
2,1100,-116.5,163133
2,1200,-110.0,174130
2,1300,-119.3,186056
2,1400,-107.9,196844
2,1500,-107.0,207549
2,1600,-107.5,218302
2,1700,-102.4,228545
2,1800,-101.0,238648
2,1900,-105.9,249234
2,2000,-105.8,259816
2,2100,-117.8,271592
2,2200,-105.2,282110
2,2300,-108.8,292992
