% time spent exploring,episodes,mean 100 episode reward,steps
93,100,21.5,2127
84,200,26.1,4735
76,300,26.0,7335
68,400,23.1,9644
58,500,31.0,12747
47,600,33.6,16109
40,700,19.7,18079
17,800,73.0,25384
2,900,76.6,33042
2,1000,108.4,43877
2,1100,160.6,59941
2,1200,158.2,75756
2,1300,111.6,86918
2,1400,171.1,104026
2,1500,137.5,117779
2,1600,159.6,133740
2,1700,108.9,144631
2,1800,157.9,160423
2,1900,177.6,178178
2,2000,24.3,180612
2,2100,148.7,195482
2,2200,180.2,213503
2,2300,154.4,228943
2,2400,152.8,244221
2,2500,191.1,263331
2,2600,172.9,280623
2,2700,193.2,299944
