% time spent exploring,episodes,mean 100 episode reward,steps
95,100,20.0,1976
89,200,22.1,4182
83,300,24.0,6582
78,400,22.6,8837
72,500,23.0,11133
67,600,22.9,13427
60,700,25.5,15978
53,800,30.7,19052
46,900,26.2,21671
40,1000,27.4,24414
29,1100,44.0,28812
16,1200,50.7,33879
2,1300,92.6,43141
2,1400,109.7,54114
2,1500,144.2,68533
2,1600,140.7,82601
2,1700,107.4,93344
2,1800,132.4,106581
2,1900,93.9,115972
2,2000,133.6,129336
2,2100,107.5,140084
2,2200,143.1,154397
2,2300,116.2,166017
2,2400,163.7,182389
2,2500,181.9,200578
2,2600,159.2,216494
2,2700,60.5,222548
2,2800,105.8,233130
2,2900,186.8,251812
2,3000,178.3,269645
2,3100,111.0,280748
2,3200,146.8,295424
2,3300,93.8,304808
2,3400,172.2,322030
2,3500,182.8,340310
2,3600,156.5,355963
2,3700,189.6,374920
2,3800,199.2,394835
