% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-200.0,39799
2,300,-196.8,59476
2,400,-156.4,75113
2,500,-151.7,90282
2,600,-143.5,104634
2,700,-130.9,117724
2,800,-119.6,129686
2,900,-118.4,141531
2,1000,-124.8,154009
2,1100,-118.0,165809
2,1200,-124.4,178253
2,1300,-112.6,189516
2,1400,-109.0,200414
2,1500,-107.8,211194
2,1600,-106.4,221837
2,1700,-104.8,232320
2,1800,-104.0,242719
2,1900,-104.0,253118
2,2000,-117.3,264849
2,2100,-106.2,275466
2,2200,-111.3,286597
2,2300,-106.9,297286
