% time spent exploring,episodes,mean 100 episode reward,steps
92,100,22.1,2186
84,200,25.9,4775
75,300,26.3,7407
66,400,28.4,10252
57,500,27.2,12977
47,600,31.5,16131
29,700,55.8,21707
10,800,55.8,27282
2,900,130.5,40332
2,1000,100.0,50334
2,1100,79.7,58300
2,1200,88.4,67137
2,1300,131.5,80284
2,1400,120.5,92332
2,1500,111.3,103465
2,1600,140.1,117475
2,1700,90.2,126490
2,1800,136.2,140106
2,1900,146.4,154741
2,2000,108.2,165560
2,2100,184.1,183967
2,2200,198.0,203770
2,2300,199.3,223703
2,2400,168.1,240517
2,2500,196.5,260166
2,2600,196.8,279847
2,2700,53.3,285181
2,2800,26.5,287830
2,2900,67.3,294558
