% time spent exploring,episodes,mean 100 episode reward,steps
93,100,20.2,1996
83,200,29.3,4923
72,300,33.4,8268
58,400,44.3,12701
28,500,90.8,21780
2,600,163.6,38135
2,700,124.8,50619
2,800,122.6,62881
2,900,74.0,70284
2,1000,142.3,84511
2,1100,135.0,98006
2,1200,144.1,112420
2,1300,106.8,123105
2,1400,145.4,137649
2,1500,159.4,153587
2,1600,128.9,166477
2,1700,127.3,179210
2,1800,48.0,184007
2,1900,15.2,185524
2,2000,18.7,187391
2,2100,26.8,190071
2,2200,16.6,191727
2,2300,26.4,194364
2,2400,21.1,196471
2,2500,23.7,198840
2,2600,29.6,201805
2,2700,50.7,206871
2,2800,165.6,223430
2,2900,126.8,236109
2,3000,137.5,249856
2,3100,80.0,257859
2,3200,59.9,263852
2,3300,93.4,273194
2,3400,137.9,286984
