% time spent exploring,episodes,mean 100 episode reward,steps
94,100,24.3,2400
87,200,27.8,5179
80,300,27.8,7958
73,400,26.7,10625
67,500,26.6,13289
58,600,35.4,16828
49,700,35.9,20422
40,800,36.6,24085
31,900,38.4,27923
16,1000,61.3,34050
2,1100,95.7,43623
2,1200,104.8,54101
2,1300,149.6,69065
2,1400,150.4,84102
2,1500,167.4,100842
2,1600,182.7,119116
2,1700,177.3,136848
2,1800,192.0,156050
2,1900,190.8,175131
2,2000,155.8,190709
2,2100,123.0,203009
2,2200,120.0,215006
2,2300,198.4,234849
2,2400,133.8,248230
2,2500,57.7,254002
2,2600,70.9,261096
2,2700,70.6,268161
2,2800,70.0,275162
2,2900,74.5,282615
2,3000,117.5,294367
2,3100,131.6,307530
2,3200,93.9,316917
2,3300,98.1,326729
2,3400,93.2,336047
2,3500,98.6,345906
2,3600,116.6,357566
2,3700,107.9,368358
2,3800,84.3,376792
2,3900,118.7,388660
