% time spent exploring,episodes,mean 100 episode reward,steps
93,100,20.5,2032
85,200,23.3,4364
77,300,26.3,6990
68,400,26.0,9585
58,500,30.0,12584
47,600,33.5,15930
41,700,20.7,18003
28,800,38.4,21847
6,900,67.9,28638
2,1000,66.1,35247
2,1100,124.4,47686
2,1200,121.3,59816
2,1300,160.2,75840
2,1400,176.4,93482
2,1500,121.7,105651
2,1600,68.3,112480
2,1700,144.9,126967
2,1800,186.6,145625
2,1900,179.9,163614
2,2000,187.6,182373
2,2100,159.4,198316
2,2200,189.4,217260
2,2300,160.7,233329
2,2400,186.4,251974
2,2500,153.7,267348
2,2600,190.7,286415
